stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
691,691,Decatur @ Alta (N),,36.167464,-115.205845,,,,,,0
692,692,Decatur @ Alta (S),,36.165556,-115.206214,,,,,,0
693,693,Decatur @ Bonanza (N),,36.177694,-115.205883,,,,,,0
694,694,Decatur @ Bonanza (S),,36.177067,-115.206213,,,,,,0
695,695,Decatur @ Carmen (S),,36.1826,-115.206286,,,,,,0
696,696,Decatur @ Casa Bonita (N),,36.227063,-115.207379,,,,,,0
697,697,Decatur @ Charleston (S),,36.158573,-115.206034,,,,,,0
698,698,Decatur @ Cheyenne (N),,36.217872,-115.207344,,,,,,0
699,699,Decatur @ Concord Village (N),,36.192602,-115.205881,,,,,,0
701,701,Decatur @ Desert Inn (N),,36.130532,-115.20791,,,,,,0
702,702,Decatur @ Desert Inn (S),,36.129394,-115.20826,,,,,,0
703,703,Decatur @ Lake Mead (S),,36.191967,-115.206217,,,,,,0
704,704,Decatur @ Doe (S),,36.153076,-115.208152,,,,,,0
705,705,Decatur @ Edna (S),,36.138093,-115.208289,,,,,,0
706,706,Decatur @ Eldora (N),,36.141842,-115.20796,,,,,,0
707,707,Decatur @ Eldora (S),,36.140385,-115.208294,,,,,,0
709,709,Decatur @ Eugene (N),,36.199684,-115.205709,,,,,,0
710,710,Decatur @ Eugene (S),,36.198499,-115.206073,,,,,,0
711,711,Decatur @ Evergreen (S),,36.162578,-115.206115,,,,,,0
712,712,Decatur @ Faircenter (N),,36.157983,-115.205773,,,,,,0
713,713,Decatur @ Flamingo (N),,36.115979,-115.207908,,,,,,0
714,714,Decatur @ Flamingo (S),,36.1144,-115.208261,,,,,,0
715,715,Decatur @ Alta (N),,36.165002,-115.205837,,,,,,0
718,718,Decatur @ Lake Mead (N),,36.195986,-115.205799,,,,,,0
719,719,Decatur @ Lake Mead (S),,36.194717,-115.206163,,,,,,0
720,720,Decatur @ Meadows (S),,36.169212,-115.206207,,,,,,0
722,722,Decatur @ Oakey (N),,36.148482,-115.207985,,,,,,0
723,723,Decatur @ O'Bannion (S),,36.147679,-115.208359,,,,,,0
724,724,Decatur @ Oakey (N),,36.152826,-115.207801,,,,,,0
725,725,Decatur @ Oakey (S),,36.151265,-115.208336,,,,,,0
726,726,Decatur @ Palmyra (S),,36.133142,-115.208261,,,,,,0
727,727,Decatur @ Pennwood (N),,36.137769,-115.207941,,,,,,0
728,728,Decatur @ Rancho (N),,36.213606,-115.207717,,,,,,0
730,730,Decatur @ Gowan (N),,36.223818,-115.207403,,,,,,0
731,731,Decatur @ Rancho (N),,36.206067,-115.20551,,,,,,0
734,734,Decatur @ Rochelle (S),,36.11074,-115.208207,,,,,,0
735,735,Decatur @ Harmon (N),,36.10764,-115.207827,,,,,,0
736,736,Decatur @ Royal Ridge (S),,36.105853,-115.208179,,,,,,0
737,737,Decatur @ Sahara (N),,36.145784,-115.207951,,,,,,0
738,738,Decatur @ Sahara (S),,36.143956,-115.208319,,,,,,0
739,739,Decatur @ San Miguel (N),,36.235758,-115.207413,,,,,,0
740,740,Decatur @ Sirius (N),,36.134425,-115.20793,,,,,,0
741,741,Decatur @ Smoke Ranch (N),,36.20349,-115.205527,,,,,,0
742,742,Decatur @ Smoke Ranch (S),,36.202196,-115.20598,,,,,,0
743,743,Decatur @ Spring Mountain (N),,36.126726,-115.207954,,,,,,0
744,744,Decatur @ Spring Mountain (S),,36.125382,-115.208306,,,,,,0
745,745,Decatur @ Flamingo (N),,36.119131,-115.207954,,,,,,0
747,747,Decatur @ Tropicana (N),,36.101936,-115.207778,,,,,,0
748,748,Decatur @ Twain (N),,36.122985,-115.208001,,,,,,0
749,749,Decatur @ Twain (S),,36.121905,-115.20834,,,,,,0
750,750,Decatur @ University (N),,36.110464,-115.207864,,,,,,0
751,751,Decatur @ Vegas (N),,36.188635,-115.205967,,,,,,0
752,752,Decatur @ Vegas (S),,36.187262,-115.206351,,,,,,0
753,753,Decatur @ Via San Andros (S),,36.117274,-115.208263,,,,,,0
754,754,Decatur @ Washington (N),,36.181462,-115.205934,,,,,,0
755,755,Decatur @ Washington (S),,36.180144,-115.206264,,,,,,0
756,756,Decatur @ Westmoreland (N),,36.185404,-115.205983,,,,,,0
763,763,Desert Inn @ Backstage (E),,36.129501,-115.087942,,,,,,0
764,764,Desert Inn @ Yuma (E),,36.129772,-115.122506,,,,,,0
765,765,Lamb @ Boulder (N),,36.130644,-115.083136,,,,,,0
766,766,Desert Inn @ Boulder (W),,36.129757,-115.085164,,,,,,0
767,767,Desert Inn @ Brentwood (W),,36.129771,-115.096961,,,,,,0
768,768,Desert Inn @ Burnham (W),,36.129952,-115.122498,,,,,,0
772,772,Desert Inn @ Crystal Water (W),,36.129811,-115.289704,,,,,,0
775,775,Desert Inn @ Eastern (E),,36.12973,-115.117891,,,,,,0
776,776,Desert Inn @ Eastern (W),,36.129952,-115.119356,,,,,,0
777,777,Desert Inn @ Hidden Canyon (W),,36.129879,-115.293392,,,,,,0
778,778,Desert Inn @ Joe W Brown (W),,36.129789,-115.146624,,,,,,0
779,779,Desert Inn @ La Canada (W),,36.129921,-115.132602,,,,,,0
782,782,Desert Inn @ Mojave (E),,36.129637,-115.104549,,,,,,0
783,783,Desert Inn @ Mojave (W),,36.129863,-115.105907,,,,,,0
784,784,Desert Inn @ Mariner Bay (W),,36.129743,-115.284794,,,,,,0
786,786,Desert Inn @ Pawnee (E),,36.129789,-115.127338,,,,,,0
788,788,Desert Inn @ Pecos (E),,36.129601,-115.100498,,,,,,0
789,789,Desert Inn @ Pecos (W),,36.129831,-115.101815,,,,,,0
790,790,Desert Inn @ McLeod (W),,36.129901,-115.110985,,,,,,0
791,791,Desert Inn @ Pecos McLeod Int (E),,36.129666,-115.109214,,,,,,0
792,792,Desert Inn @ Sandhill (E),,36.129497,-115.091344,,,,,,0
793,793,Desert Inn @ Sandhill (W),,36.129727,-115.093101,,,,,,0
795,795,Desert Inn @ Seminole (E),,36.129724,-115.131822,,,,,,0
796,796,Desert Inn @ Pawnee (W),,36.129981,-115.127664,,,,,,0
797,797,Desert Inn @ Surfline (W),,36.129946,-115.302718,,,,,,0
799,799,Desert Inn @ Topaz (E),,36.129694,-115.113586,,,,,,0
800,800,Desert Inn @ Topaz (W),,36.129927,-115.114922,,,,,,0
801,801,Desert Inn @ Ventana Hills (W),,36.129942,-115.298261,,,,,,0
802,802,Desert Inn @ Wayne (E),,36.129549,-115.096203,,,,,,0
816,816,Durango @ Desert Inn (S),,36.134535,-115.2791,,,,,,0
822,822,Durango @ Sahara (S),,36.139997,-115.279106,,,,,,0
823,823,Durango @ Starboard (S),,36.137366,-115.279101,,,,,,0
824,824,Durango @ Westcliff (N),,36.170148,-115.277808,,,,,,0
827,827,Eaker @ Lamb (S),,36.244413,-115.081719,,,,,,0
828,828,Eastern @ Stewart (N),,36.165548,-115.115695,,,,,,0
829,829,Eastern @ Ballard (N),,36.158166,-115.118734,,,,,,0
830,830,Eastern @ Bluegrass (N),,36.046217,-115.118072,,,,,,0
831,831,Eastern @ Bluegrass (S),,36.045564,-115.118354,,,,,,0
832,832,Eastern @ Bonanza (N),,36.174776,-115.116073,,,,,,0
833,833,Eastern @ Bonanza (S),,36.172852,-115.11629,,,,,,0
834,834,Eastern @ Cedar (N),,36.170529,-115.115886,,,,,,0
835,835,Eastern @ Cedar (S),,36.169651,-115.116103,,,,,,0
836,836,Eastern @ Chandler (N),,36.074836,-115.118585,,,,,,0
837,837,Eastern @ Charleston (S),,36.158343,-115.119054,,,,,,0
838,838,Eastern @ Desert Inn (N),,36.130434,-115.118404,,,,,,0
839,839,Eastern @ Desert Inn (S),,36.1292,-115.118713,,,,,,0
840,840,Eastern @ Eldorado (N),,36.053615,-115.118113,,,,,,0
841,841,Eastern @ Emerson (N),,36.126534,-115.118568,,,,,,0
842,842,Eastern @ Flamingo (N),,36.115688,-115.119009,,,,,,0
843,843,Eastern @ Flamingo (S),,36.11378,-115.119333,,,,,,0
844,844,Eastern @ Franklin (N),,36.155639,-115.118735,,,,,,0
845,845,Eastern @ Franklin (S),,36.154683,-115.119004,,,,,,0
846,846,Eastern @ Fremont (S),,36.160725,-115.117566,,,,,,0
847,847,Eastern @ Fremont (N),,36.160176,-115.117893,,,,,,0
848,848,Eastern @ Golden Arrow (S),,36.132051,-115.1187,,,,,,0
849,849,Eastern @ Hacienda (N),,36.09342,-115.118746,,,,,,0
850,850,Eastern @ Hacienda (S),,36.092328,-115.119006,,,,,,0
851,851,Eastern @ Harmon (N),,36.107908,-115.118924,,,,,,0
852,852,Eastern @ Harmon (S),,36.106819,-115.119215,,,,,,0
853,853,Eastern @ Harris (N),,36.17855,-115.115992,,,,,,0
854,854,Eastern @ Sunrise (N),,36.163259,-115.11573,,,,,,0
855,855,Eastern @ Karen (S),,36.139826,-115.118821,,,,,,0
856,856,Eastern @ Kirk (S),,36.177609,-115.116273,,,,,,0
857,857,Eastern @ Warm Springs (N),,36.06458,-115.118367,,,,,,0
859,859,Eastern @ Oakey (N),,36.152173,-115.11872,,,,,,0
860,860,Eastern @ Oakey (S),,36.151301,-115.118982,,,,,,0
861,861,Eastern @ Karen (N),,36.141229,-115.118592,,,,,,0
862,862,Eastern @ Oquendo (S),,36.081505,-115.11895,,,,,,0
863,863,Eastern @ Owens (S),,36.188128,-115.11625,,,,,,0
864,864,Eastern @ Palma Vista (S),,36.13591,-115.118727,,,,,,0
865,865,Eastern @ Palora (N),,36.134499,-115.118445,,,,,,0
866,866,Eastern @ Patrick (N),,36.080013,-115.118624,,,,,,0
867,867,Eastern @ Patrick (S),,36.078432,-115.118884,,,,,,0
868,868,Eastern @ Pueblo (S),,36.124463,-115.118921,,,,,,0
869,869,Eastern @ Rawhide (N),,36.090209,-115.118713,,,,,,0
870,870,Eastern @ Rawhide (S),,36.08945,-115.118982,,,,,,0
871,871,Eastern @ Reno (N),,36.096978,-115.118795,,,,,,0
872,872,Eastern @ Reno (S),,36.096159,-115.119046,,,,,,0
873,873,Eastern @ Robindale (S),,36.048957,-115.118312,,,,,,0
874,874,Eastern @ Robindale (N),,36.050054,-115.118047,,,,,,0
875,875,Eastern @ Rochelle (N),,36.111481,-115.119025,,,,,,0
876,876,Eastern @ Rochelle (S),,36.110553,-115.119279,,,,,,0
877,877,Eastern @ Russell (N),,36.085495,-115.118679,,,,,,0
878,878,Eastern @ Russell (S),,36.085678,-115.119007,,,,,,0
879,879,Eastern @ Sahara (N),,36.145313,-115.118648,,,,,,0
880,880,Eastern @ Sahara (S),,36.143589,-115.118945,,,,,,0
881,881,Eastern @ Searles (N),,36.185822,-115.115966,,,,,,0
882,882,Eastern @ Searles (S),,36.184325,-115.116213,,,,,,0
884,884,Eastern @ St Louis (N),,36.148711,-115.118695,,,,,,0
885,885,Eastern @ St Louis (S),,36.147753,-115.118926,,,,,,0
886,886,Eastern @ Stewart (S),,36.165751,-115.115946,,,,,,0
887,887,Eastern @ Isabelle (S),,36.162553,-115.116075,,,,,,0
888,888,Eastern @ Sunset Park (N),,36.068006,-115.118462,,,,,,0
889,889,Eastern @ Sunset (N),,36.072358,-115.118562,,,,,,0
890,890,Eastern @ Sunset (S),,36.07043,-115.118801,,,,,,0
891,891,Eastern @ Tioga (S),,36.120507,-115.119088,,,,,,0
892,892,Eastern @ Tompkins (N),,36.104319,-115.118892,,,,,,0
893,893,Eastern @ Tropicana (S),,36.102031,-115.11913,,,,,,0
894,894,Eastern @ Tropicana (N),,36.1008,-115.118832,,,,,,0
895,895,Eastern @ Tropicana (S),,36.099028,-115.119084,,,,,,0
896,896,Eastern @ Twain (N),,36.122755,-115.118729,,,,,,0
897,897,Eastern @ Vegas Valley (N),,36.137729,-115.118437,,,,,,0
898,898,Eastern @ Sonrisa (N),,36.120032,-115.118849,,,,,,0
899,899,Eastern @ Viking (S),,36.117272,-115.119275,,,,,,0
900,900,Eastern @ Warm Springs (S),,36.058568,-115.118498,,,,,,0
901,901,Eastern @ Warm Springs (N),,36.057454,-115.118155,,,,,,0
902,902,Eastern @ Warm Springs (S),,36.055495,-115.11843,,,,,,0
903,903,Eastern @ Washington (N),,36.181906,-115.115931,,,,,,0
904,904,Eastern @ Washington (S),,36.18043,-115.116211,,,,,,0
915,915,Englestad @ Recco (N),,36.19645,-115.147603,,,,,,0
916,916,Englestad @ Lilly (N),,36.199935,-115.147291,,,,,,0
917,917,Flamingo @ Algonquin (W),,36.114735,-115.134203,,,,,,0
918,918,Flamingo @ Annie Oakley (E),,36.114958,-115.086206,,,,,,0
919,919,Flamingo @ Arville (E),,36.115299,-115.198739,,,,,,0
920,920,Flamingo @ Arville (W),,36.115658,-115.199147,,,,,,0
921,921,Flamingo @ Torrey Pines (E),,36.11438,-115.237019,,,,,,0
922,922,Flamingo @ Baldwin (W),,36.115067,-115.062289,,,,,,0
923,923,Flamingo @ Boulder (W),,36.115067,-115.0682,,,,,,0
924,924,Flamingo @ Broadgate (W),,36.115257,-115.086529,,,,,,0
925,925,Flamingo @ Buffalo (E),,36.114539,-115.260057,,,,,,0
926,926,Flamingo @ Burnham (E),,36.114519,-115.123411,,,,,,0
927,927,Flamingo @ Burnham (W),,36.114797,-115.124402,,,,,,0
928,928,Flamingo @ Calle San Remo (W),,36.115658,-115.204247,,,,,,0
929,929,Flamingo @ Cambridge (W),,36.114792,-115.14279,,,,,,0
930,930,Flamingo @ Cameron (E),,36.115343,-115.20361,,,,,,0
932,932,Flamingo @ Claymont (E),,36.11449,-115.141726,,,,,,0
933,933,Flamingo @ Decatur (E),,36.115328,-115.207468,,,,,,0
934,934,Flamingo @ Decatur (W),,36.115581,-115.208734,,,,,,0
935,935,Flamingo @ Delos (W),,36.115437,-115.211657,,,,,,0
936,936,Flamingo @ Don Bonito (E),,36.114827,-115.080375,,,,,,0
937,937,Flamingo @ Duneville (E),,36.114619,-115.220199,,,,,,0
938,938,Flamingo @ Duneville (W),,36.114889,-115.221197,,,,,,0
940,940,Flamingo @ Eastern (E),,36.114582,-115.118247,,,,,,0
941,941,Flamingo @ Eastern (W),,36.11483,-115.1199,,,,,,0
942,942,Flamingo @ Edmond (E),,36.115101,-115.211861,,,,,,0
943,943,Flamingo @ Torrey Pines (E),,36.114378,-115.228991,,,,,,0
944,944,Flamingo @ El Camino (W),,36.114668,-115.229902,,,,,,0
945,945,Flamingo @ Eucalyptus (E),,36.114777,-115.112663,,,,,,0
946,946,Flamingo @ Koval (E),,36.114249,-115.160782,,,,,,0
949,949,Flamingo @ Hildebrand (E),,36.11499,-115.104619,,,,,,0
950,950,Flamingo @ Hotel Rio (W),,36.115577,-115.187839,,,,,,0
951,951,Flamingo @ Howard Hughes (W),,36.114547,-115.159722,,,,,,0
952,952,Flamingo @ Jimmy Durante (W),,36.114933,-115.052215,,,,,,0
953,953,Flamingo @ Jones (E),,36.114417,-115.223681,,,,,,0
954,954,Flamingo @ Jones (W),,36.114651,-115.225499,,,,,,0
955,955,Flamingo @ Koval (E),,36.11435,-115.162989,,,,,,0
956,956,Flamingo @ Koval (W),,36.11467,-115.164967,,,,,,0
957,957,Flamingo @ Las Vegas (E),,36.114505,-115.171635,,,,,,0
958,958,Flamingo @ Las Vegas (W),,36.114868,-115.174108,,,,,,0
959,959,Flamingo @ Lindell (E),,36.114858,-115.2159,,,,,,0
960,960,Flamingo @ Lindell (W),,36.115107,-115.21738,,,,,,0
961,961,Flamingo @ Maryland (E),,36.11444,-115.136057,,,,,,0
962,962,Flamingo @ Maryland (W),,36.114731,-115.139003,,,,,,0
963,963,Flamingo @ Mountain Vista (W),,36.115037,-115.073046,,,,,,0
964,964,Flamingo @ Mountain Vista (E),,36.114815,-115.072942,,,,,,0
965,965,Flamingo @ Nellis (W),,36.115028,-115.06533,,,,,,0
966,966,Flamingo @ Cabana (W),,36.115228,-115.057638,,,,,,0
967,967,Flamingo @ New Forest (E),,36.114508,-115.256567,,,,,,0
968,968,Flamingo @ Palos Verdes (E),,36.114613,-115.149887,,,,,,0
969,969,Flamingo @ Palos Verdes (W),,36.114835,-115.151226,,,,,,0
970,970,Flamingo @ Paradise (E),,36.114323,-115.152793,,,,,,0
971,971,Flamingo @ Paradise (W),,36.114435,-115.15475,,,,,,0
972,972,Flamingo @ Hospitality (E),,36.114177,-115.156381,,,,,,0
973,973,Flamingo @ Pearl (W),,36.115437,-115.097128,,,,,,0
974,974,Flamingo @ Pecos (E),,36.115111,-115.100032,,,,,,0
975,975,Flamingo @ Pecos (W),,36.115365,-115.101617,,,,,,0
978,978,Flamingo @ Rainbow (E),,36.114381,-115.242402,,,,,,0
979,979,Flamingo @ Ravenwood (E),,36.114416,-115.248573,,,,,,0
980,980,Flamingo @ Redwood (W),,36.11471,-115.239669,,,,,,0
981,981,Flamingo @ Sandalwood (W),,36.114677,-115.24794,,,,,,0
982,982,Flamingo @ Sandhill (E),,36.115113,-115.090935,,,,,,0
983,983,Flamingo @ Sandhill (W),,36.115457,-115.093068,,,,,,0
984,984,Flamingo @ Grace (W),,36.115051,-115.079074,,,,,,0
985,985,Flamingo @ Sheppard (E),,36.11481,-115.068281,,,,,,0
986,986,Flamingo @ McLeod (W),,36.11508,-115.113229,,,,,,0
987,987,Flamingo @ Spencer (E),,36.114488,-115.128009,,,,,,0
988,988,Flamingo @ Spencer (W),,36.114765,-115.129295,,,,,,0
989,989,Flamingo @ Spring Leaf (W),,36.114625,-115.244036,,,,,,0
990,990,Flamingo @ Swenson (E),,36.11455,-115.145735,,,,,,0
991,991,Flamingo @ Swenson (W),,36.114857,-115.147364,,,,,,0
992,992,Flamingo @ Tamarus (E),,36.114462,-115.132623,,,,,,0
993,993,Flamingo @ Tenaya (E),,36.114449,-115.251535,,,,,,0
994,994,Flamingo @ Torrey Pines (E),,36.114381,-115.233312,,,,,,0
995,995,Flamingo @ Torrey Pines (W),,36.11471,-115.234497,,,,,,0
996,996,Flamingo @ Valley View (E),,36.11539,-115.189479,,,,,,0
997,997,Flamingo @ Gold Coast (W),,36.115718,-115.192898,,,,,,0
1000,1000,Flamingo @ Hugh Hefner (E),,36.115359,-115.193618,,,,,,0
1001,1001,Flamingo @ Wynn (W),,36.115718,-115.195258,,,,,,0
1011,1011,Fremont @ 15th (S),,36.164484,-115.129813,,,,,,0
1014,1014,Fremont @ 8th (S),,36.167604,-115.137033,,,,,,0
1015,1015,Fremont @ 9th (W),,36.167469,-115.136367,,,,,,0
1017,1017,Fremont @ Charleston (N),,36.155321,-115.111989,,,,,,0
1020,1020,Fremont @ Bruce (S),,36.162164,-115.124434,,,,,,0
1021,1021,Fremont @ Bruce (W),,36.162848,-115.125563,,,,,,0
1024,1024,Fremont @ Eastern (W),,36.160082,-115.119168,,,,,,0
1025,1025,Fremont @ Maryland (S),,36.165569,-115.1323,,,,,,0
1026,1026,Fremont @ Maryland (W),,36.166125,-115.133245,,,,,,0
1031,1031,Fremont @ Sahara (N),,36.146203,-115.101677,,,,,,0
1033,1033,Fremont @ St Louis (N),,36.149271,-115.105142,,,,,,0
1034,1034,Fremont @ St Louis (S),,36.148161,-115.104553,,,,,,0
1035,1035,Sky Pointe @ Eagle Crest (N),,36.268021,-115.257381,,,,,,0
1036,1036,Gibson @ Auto Show (N),,36.0483,-115.028895,,,,,,0
1037,1037,Gibson @ Painted Daisy (S),,36.047747,-115.029193,,,,,,0
1039,1039,Gibson @ Auto Show (N),,36.04574,-115.029002,,,,,,0
1041,1041,Gibson @ Valley Auto (N),,36.051157,-115.028779,,,,,,0
1042,1042,Gibson @ Kelso Dunes (S),,36.050649,-115.029138,,,,,,0
1045,1045,Gowan @ Rio Robles (E),,36.224997,-115.102038,,,,,,0
1056,1056,Green Valley @ High View (S),,36.066625,-115.082592,,,,,,0
1059,1059,Green Valley @ La Mesa (S),,36.063318,-115.084284,,,,,,0
1063,1063,Green Valley @ Lone Pine (S),,36.060125,-115.085106,,,,,,0
1064,1064,Green Valley @ Robindale (S),,36.051603,-115.082623,,,,,,0
1066,1066,Green Valley @ Robindale (S),,36.048555,-115.082539,,,,,,0
1068,1068,Green Valley @ Sunset (S),,36.070263,-115.082585,,,,,,0
1069,1069,Green Valley @ Warm Springs (S),,36.055913,-115.084061,,,,,,0
1078,1078,Harmon @ Boulder (E),,36.108748,-115.05807,,,,,,0
1094,1094,Harmon @ Jimmy Durante (E),,36.110286,-115.053115,,,,,,0
1118,1118,Hillpointe @ Hillsgate (E),,36.198199,-115.290368,,,,,,0
1119,1119,Hillpointe @ Hills Center (E),,36.198108,-115.300037,,,,,,0
1120,1120,Hillpointe @ Hills Center (E),,36.19926,-115.294911,,,,,,0
1121,1121,Hills Center @ Hillpointe (S),,36.197682,-115.300672,,,,,,0
1123,1123,Hills Center @ Lake Mead (S),,36.205549,-115.300023,,,,,,0
1126,1126,Owens @ Lamb (W),,36.188628,-115.0806,,,,,,0
1127,1127,Washington @ D (W),,36.181,-115.147458,,,,,,0
1136,1136,Horizon @ College (E),,36.012528,-114.962088,,,,,,0
1137,1137,Horizon @ College (W),,36.01278,-114.964922,,,,,,0
1139,1139,Horizon @ Greenway (W),,36.012683,-114.977503,,,,,,0
1140,1140,Horizon @ Mona (W),,36.012709,-114.968112,,,,,,0
1145,1145,Horizon @ Skyline (W),,36.012664,-114.981925,,,,,,0
1168,1168,Jones @ Alfred (N),,36.207688,-115.224316,,,,,,0
1169,1169,Jones @ Alta (N),,36.166865,-115.223692,,,,,,0
1170,1170,Jones @ Alta (S),,36.16687,-115.223915,,,,,,0
1171,1171,Jones @ Carl (N),,36.192441,-115.22388,,,,,,0
1172,1172,Jones @ Carl (S),,36.19175,-115.224107,,,,,,0
1173,1173,Jones @ Carmen (N),,36.185225,-115.223854,,,,,,0
1174,1174,Jones @ Carmen (S),,36.184052,-115.224038,,,,,,0
1175,1175,Jones @ Cartier (S),,36.205754,-115.224232,,,,,,0
1176,1176,Jones @ Charleston (N),,36.160687,-115.223793,,,,,,0
1177,1177,Jones @ Charleston (S),,36.158511,-115.224115,,,,,,0
1178,1178,Jones @ US HWY 95 North (N),,36.176099,-115.223888,,,,,,0
1179,1179,Jones @ Cheyenne (S),,36.216187,-115.225809,,,,,,0
1182,1182,Jones @ Palmyra (N),,36.133679,-115.224893,,,,,,0
1183,1183,Jones @ Dayton (S),,36.169359,-115.224025,,,,,,0
1184,1184,Jones @ Denver (S),,36.176153,-115.224147,,,,,,0
1185,1185,Jones @ Desert Inn (N),,36.129903,-115.224842,,,,,,0
1186,1186,Jones @ Desert Inn (S),,36.128257,-115.225092,,,,,,0
1187,1187,Jones @ Edna (S),,36.135743,-115.225239,,,,,,0
1188,1188,Jones @ Eldora (S),,36.139405,-115.22532,,,,,,0
1189,1189,Jones @ Elton (S),,36.172308,-115.224256,,,,,,0
1190,1190,Jones @ Eugene (N),,36.199064,-115.223712,,,,,,0
1191,1191,Jones @ Eugene (S),,36.198319,-115.223947,,,,,,0
1192,1192,Jones @ Evergreen (N),,36.164009,-115.223742,,,,,,0
1193,1193,Jones @ Evergreen (S),,36.162355,-115.22398,,,,,,0
1194,1194,Jones @ Upland (N),,36.171095,-115.223921,,,,,,0
1195,1195,Jones @ Flamingo (N),,36.115467,-115.224762,,,,,,0
1196,1196,Jones @ Flamingo (S),,36.113734,-115.225032,,,,,,0
1198,1198,Jones @ Granada (N),,36.178906,-115.22382,,,,,,0
1199,1199,Jones @ Gunderson (S),,36.109687,-115.22508,,,,,,0
1200,1200,Jones @ Harmon (S),,36.106427,-115.225123,,,,,,0
1201,1201,Jones @ Heather Mist (N),,36.215103,-115.225439,,,,,,0
1202,1202,Jones @ Heather Mist (S),,36.214252,-115.225516,,,,,,0
1203,1203,Jones @ Lake Mead (N),,36.19642,-115.223781,,,,,,0
1204,1204,Jones @ Lake Mead (S),,36.195237,-115.224018,,,,,,0
1205,1205,Jones @ Eldora (N),,36.140926,-115.225079,,,,,,0
1208,1208,Jones @ Oakey (S),,36.148161,-115.225593,,,,,,0
1209,1209,Jones @ Obannon (N),,36.14874,-115.225337,,,,,,0
1210,1210,Jones @ Oakey (N),,36.152226,-115.225448,,,,,,0
1211,1211,Jones @ Oakey (S),,36.151474,-115.225716,,,,,,0
1212,1212,Jones @ Palmyra (S),,36.132327,-115.225166,,,,,,0
1214,1214,Jones @ Peak (S),,36.209449,-115.224795,,,,,,0
1215,1215,Jones @ Rochelle (N),,36.111341,-115.224796,,,,,,0
1217,1217,Jones @ Sahara (N),,36.145172,-115.225154,,,,,,0
1218,1218,Jones @ Sahara (S),,36.14366,-115.22543,,,,,,0
1219,1219,Jones @ Sheila (N),,36.210133,-115.224688,,,,,,0
1220,1220,Jones @ Smoke Ranch (N),,36.203391,-115.22367,,,,,,0
1221,1221,Jones @ Smoke Ranch (S),,36.202507,-115.223836,,,,,,0
1222,1222,Jones @ Spring Mountain (N),,36.12595,-115.224819,,,,,,0
1223,1223,Jones @ Spring Mountain (S),,36.124625,-115.225075,,,,,,0
1224,1224,Jones @ Edna (N),,36.137203,-115.224998,,,,,,0
1225,1225,Jones @ Transverse (N),,36.157265,-115.224352,,,,,,0
1226,1226,Jones @ Transverse (S),,36.156352,-115.225534,,,,,,0
1227,1227,Jones @ Tropicana (N),,36.100788,-115.224914,,,,,,0
1228,1228,Jones @ Tropicana (S),,36.101504,-115.225185,,,,,,0
1230,1230,Jones @ Twain (S),,36.121227,-115.225052,,,,,,0
1231,1231,Jones @ Twain (N),,36.122323,-115.224793,,,,,,0
1232,1232,Jones @ Vegas (N),,36.189151,-115.223967,,,,,,0
1233,1233,Jones @ Vegas (S),,36.187952,-115.22414,,,,,,0
1234,1234,Jones @ Viking (N),,36.118652,-115.224776,,,,,,0
1235,1235,Jones @ Viking (S),,36.117511,-115.225039,,,,,,0
1237,1237,Jones @ Washington (N),,36.181842,-115.223764,,,,,,0
1238,1238,Jones @ Washington (S),,36.180285,-115.223951,,,,,,0
1247,1247,Koval @ Rochelle (S),,36.111934,-115.164096,,,,,,0
1248,1248,Koval @ Flamingo (N),,36.115147,-115.16391,,,,,,0
1249,1249,Koval @ Flamingo (S),,36.113939,-115.164164,,,,,,0
1250,1250,Koval @ Harmon (N),,36.108678,-115.163837,,,,,,0
1251,1251,Koval @ Harmon (S),,36.107424,-115.164047,,,,,,0
1252,1252,Koval @ Reno (N),,36.098679,-115.163699,,,,,,0
1253,1253,Koval @ Rochelle (N),,36.11227,-115.163877,,,,,,0
1254,1254,Koval @ Sands (S),,36.121593,-115.164106,,,,,,0
1255,1255,Koval @ Tompkins (N),,36.104758,-115.163777,,,,,,0
